model,type_experiment,n_trainable_params,cl_technique,hyperparams,experiment_name,time,dataset_currently_testing,dataset_currently_training,dataset_wrt_training_datasets,target_epochs,best_epochs,learning_rate,batch_size,current_num_samples_training,cumulative_samples_trained,f1_score,precision_score,recall_score,accuracy,HATE_f1_score,HATE_precision_score,HATE_recall_score,NoHATE_f1_score,NoHATE_precision_score,NoHATE_recall_score
GroNLP/hateBERT,GO,109483778,MERGED_FT,,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,0,evalita,"['evalita', 'waseem-racism', 'ibereval', 'hateval-immigrant']",ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,23308,23308,0.6417669466939125,0.6423220973782771,0.6415056360708535,0.645,0.6077348066298343,0.6179775280898876,0.5978260869565217,0.6757990867579908,0.6666666666666666,0.6851851851851852
GroNLP/hateBERT,GO,109483778,MERGED_FT,,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,0,waseem-racism,"['evalita', 'waseem-racism', 'ibereval', 'hateval-immigrant']",ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,23308,23308,0.8317575019923866,0.8353866716528507,0.8282525100991387,0.9163841807909604,0.7124352331606217,0.7217847769028871,0.7033248081841432,0.9510797708241516,0.9489885664028144,0.9531802120141343
GroNLP/hateBERT,GO,109483778,MERGED_FT,,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,0,ibereval,"['evalita', 'waseem-racism', 'ibereval', 'hateval-immigrant']",ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,23308,23308,0.8371247812626195,0.8831463878326996,0.8215069115969658,0.8553719008264463,0.782608695652174,0.945,0.6678445229681979,0.891640866873065,0.8212927756653993,0.9751693002257337
GroNLP/hateBERT,GO,109483778,MERGED_FT,,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,0,hateval-immigrant,"['evalita', 'waseem-racism', 'ibereval', 'hateval-immigrant']",ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,23308,23308,0.554193648137369,0.6259681067885059,0.6027785391882755,0.5637091394262842,0.619324796274738,0.4885215794306703,0.8457869634340223,0.4890625,0.7634146341463415,0.35977011494252875
GroNLP/hateBERT,GO,109483778,MERGED_FT,,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,0,davidson,"['evalita', 'waseem-racism', 'ibereval', 'hateval-immigrant']",ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,23308,23308,0.6873011858257622,0.8130367283572333,0.6610030594405595,0.8130590339892666,0.4889975550122249,0.8130081300813008,0.34965034965034963,0.8856048166392994,0.8130653266331658,0.9723557692307693
GroNLP/hateBERT,GO,109483778,MERGED_FT,,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,0,founta_hateful_57k,"['evalita', 'waseem-racism', 'ibereval', 'hateval-immigrant']",ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,23308,23308,0.6247885466906204,0.7274621868014735,0.5922355173662119,0.9289512684160056,0.2869641294838145,0.5141065830721003,0.19902912621359223,0.9626129638974265,0.9408177905308465,0.9854419085188316
GroNLP/hateBERT,GO,109483778,MERGED_FT,,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,0,hateval-women,"['evalita', 'waseem-racism', 'ibereval', 'hateval-immigrant']",ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,23308,23308,0.6032428707703341,0.6673097251585625,0.6436341877045415,0.609375,0.6525679758308157,0.5232558139534884,0.8667736757624398,0.5539177657098526,0.8113636363636364,0.4204946996466431
GroNLP/hateBERT,GO,109483778,MERGED_FT,,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,0,waseem-sexism,"['evalita', 'waseem-racism', 'ibereval', 'hateval-immigrant']",ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,23308,23308,0.47523170775858947,0.5142988548262285,0.504036401804703,0.7530099759201926,0.09343434343434344,0.2483221476510067,0.05754276827371695,0.8570290720828355,0.7802755620014503,0.950530035335689
GroNLP/hateBERT,GO,109483778,MERGED_FT,,hateval-immigrant-TO-waseem-racism-TO-ibereval,0,hateval-immigrant,"['hateval-immigrant', 'waseem-racism', 'ibereval']",ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,18509,18509,0.5062775672843274,0.5910124636004529,0.5672806680920272,0.5230153435623749,0.5971830985915493,0.462478184991274,0.8426073131955485,0.4153720359771055,0.7195467422096318,0.29195402298850576
GroNLP/hateBERT,GO,109483778,MERGED_FT,,hateval-immigrant-TO-waseem-racism-TO-ibereval,0,waseem-racism,"['hateval-immigrant', 'waseem-racism', 'ibereval']",ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,18509,18509,0.8194558452181955,0.8218777520915896,0.8170926228841513,0.9099811676082863,0.6916129032258065,0.6979166666666666,0.6854219948849105,0.9472987872105844,0.9458388375165125,0.9487632508833922
GroNLP/hateBERT,GO,109483778,MERGED_FT,,hateval-immigrant-TO-waseem-racism-TO-ibereval,0,ibereval,"['hateval-immigrant', 'waseem-racism', 'ibereval']",ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,18509,18509,0.7677382116258415,0.8512588339222615,0.7537309861289474,0.803030303030303,0.6772009029345373,0.9375,0.5300353356890459,0.8582755203171457,0.765017667844523,0.9774266365688488
GroNLP/hateBERT,GO,109483778,MERGED_FT,,hateval-immigrant-TO-waseem-racism-TO-ibereval,0,evalita,"['hateval-immigrant', 'waseem-racism', 'ibereval']",ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,18509,18509,0.5578688669551191,0.5598520816232248,0.55841384863124,0.565,0.5017182130584192,0.5302663438256658,0.47608695652173916,0.614019520851819,0.5894378194207837,0.6407407407407407
GroNLP/hateBERT,GO,109483778,MERGED_FT,,hateval-immigrant-TO-waseem-racism-TO-ibereval,0,davidson,"['hateval-immigrant', 'waseem-racism', 'ibereval']",ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,18509,18509,0.6426087292007694,0.7735148514851485,0.62538243006993,0.7924865831842576,0.41116751269035534,0.75,0.28321678321678323,0.8740499457111836,0.7970297029702971,0.9675480769230769
GroNLP/hateBERT,GO,109483778,MERGED_FT,,hateval-immigrant-TO-waseem-racism-TO-ibereval,0,founta_hateful_57k,"['hateval-immigrant', 'waseem-racism', 'ibereval']",ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,18509,18509,0.6172053292920331,0.6641439588079905,0.5947665416485431,0.9191003399877953,0.2772585669781931,0.3869565217391304,0.21601941747572814,0.9571520916058731,0.9413313958768504,0.9735136658213581
GroNLP/hateBERT,GO,109483778,MERGED_FT,,hateval-immigrant-TO-waseem-racism-TO-ibereval,0,hateval-women,"['hateval-immigrant', 'waseem-racism', 'ibereval']",ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,18509,18509,0.6473167482165436,0.6677081499735962,0.665718520703235,0.6474184782608695,0.6533066132264529,0.5594965675057209,0.7849117174959872,0.6413268832066344,0.7759197324414716,0.5465253239104829
GroNLP/hateBERT,GO,109483778,MERGED_FT,,hateval-immigrant-TO-waseem-racism-TO-ibereval,0,waseem-sexism,"['hateval-immigrant', 'waseem-racism', 'ibereval']",ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,18509,18509,0.4747821293776357,0.5086298689479432,0.5026055262160039,0.7499140006879945,0.09464508094645081,0.2375,0.05909797822706065,0.8549191778088205,0.7797597378958864,0.946113074204947
